id,mail_id,mobile_number,query_heading,query_description,query_created_time,status,query_closed_time
10771,alexanderthompson@example.net,5770740150,Bug Report,Chart not updating after data refresh.,2025-06-06 00:00:00,Closed,2025-06-11 00:00:00
10770,michaelmorris@example.org,379322417,Data Export,Export email not received.,2025-07-14 00:00:00,Closed,2025-07-16 00:00:00
10769,stacieperez@example.net,9773924725,Payment Failure,Didn’t receive invoice after payment.,2025-03-19 00:00:00,Closed,2025-04-01 00:00:00
10768,dbarajas@example.org,114496867,Payment Failure,Need help with failed subscription payment.,2025-06-14 00:00:00,Closed,2025-06-21 00:00:00
10767,ibrown@example.org,8924877449,Bug Report,Tab focus jumps incorrectly.,2025-06-26 00:00:00,Closed,2025-06-30 00:00:00
10766,duartejoshua@example.org,3405809007,Account Suspension,Unjustified account suspension request.,2025-05-27 00:00:00,Closed,2025-05-30 00:00:00
10765,sandrarose@example.com,3357547044,Data Export,Fields are missing in exported report.,2025-06-05 00:00:00,Closed,2025-06-07 00:00:00
10764,sarah36@example.net,2565776952,UI Feedback,Error messages not clear enough.,2025-07-09 00:00:00,Closed,2025-07-12 00:00:00
10763,escobaredward@example.org,5870846965,Feature Request,Please add support for dark mode.,2025-02-13 00:00:00,Closed,2025-02-22 00:00:00
10762,mitchell74@example.org,9815717434,Login Issue,Account locked after failed attempts.,2025-06-13 00:00:00,Closed,2025-06-14 00:00:00
10761,parsonsmary@example.org,5879477822,UI Feedback,Tooltips not displaying on hover.,2025-03-02 00:00:00,Closed,2025-03-09 00:00:00
10760,matthew54@example.com,5463286712,UI Feedback,Graphs too compressed on mobile view.,2025-02-02 00:00:00,Closed,2025-02-05 00:00:00
10759,tonichurch@example.org,6964422163,Bug Report,Date selector not responsive.,2025-06-22 00:00:00,Closed,2025-06-25 00:00:00
10758,floydthomas@example.com,3062175891,Technical Support,Settings not saving properly.,2025-03-26 00:00:00,Closed,2025-04-01 00:00:00
10757,ggriffin@example.com,9095772592,Payment Failure,Wrong currency charged.,2025-07-21 00:00:00,Closed,2025-07-26 00:00:00
10756,stephanienelson@example.org,2538425604,Subscription Cancellation,Cannot downgrade before cancel.,2025-06-15 00:00:00,Closed,2025-06-16 00:00:00
10755,lisa95@example.org,803270103,Technical Support,Live chat not launching.,2025-02-28 00:00:00,Closed,2025-03-06 00:00:00
10754,christina27@example.net,3154558197,Payment Failure,Card declined despite funds.,2025-02-04 00:00:00,Closed,2025-02-06 00:00:00
10753,meagan89@example.com,6164569634,Data Export,Export button missing from UI.,2025-07-05 00:00:00,Closed,2025-07-10 00:00:00
10752,patricklynch@example.org,8624657146,Account Suspension,Need reason for my suspension.,2025-02-04 00:00:00,Closed,2025-02-21 00:00:00
10751,johnirwin@example.com,5745519347,Billing Problem,Billed for a cancelled plan.,2025-02-16 00:00:00,Closed,2025-02-19 00:00:00
10750,robert76@example.net,8016153926,UI Feedback,Font inconsistent across pages.,2025-03-30 00:00:00,Opened,0001-01-01 00:00:00
10749,bradshawbrian@example.net,1828797324,UI Feedback,Dropdowns too close together.,2025-04-25 00:00:00,Closed,2025-04-27 00:00:00
10748,heatherhood@example.com,2806743176,Feature Request,Please add support for dark mode.,2025-07-11 00:00:00,Closed,2025-07-19 00:00:00
10747,yjarvis@example.com,9067497483,Data Export,Filters not applying in exported data.,2025-07-19 00:00:00,Closed,2025-07-20 00:00:00
10746,ymitchell@example.com,2997225736,Subscription Cancellation,Cancelled but dashboard shows active.,2025-02-09 00:00:00,Closed,2025-02-11 00:00:00
10745,david10@example.org,3704391815,Bug Report,Exported file missing columns.,2025-06-23 00:00:00,Closed,2025-06-29 00:00:00
10744,richard59@example.com,1466934909,Bug Report,Date selector not responsive.,2025-04-13 00:00:00,Closed,2025-04-20 00:00:00
10743,samuel53@example.com,3501744614,Subscription Cancellation,Want refund for unused days.,2025-02-07 00:00:00,Closed,2025-02-08 00:00:00
10742,wbutler@example.com,1315088686,Feature Request,Save filter views for reuse.,2025-03-14 00:00:00,Closed,2025-03-18 00:00:00
10741,vevans@example.net,9941267707,Billing Problem,Invoice PDF is missing this month.,2025-07-23 00:00:00,Closed,2025-07-24 00:00:00
10740,xrichardson@example.org,36704358,Payment Failure,Payment failed due to card error.,2025-02-15 00:00:00,Closed,2025-02-18 00:00:00
10739,matthewblake@example.com,1156739514,Feature Request,Add folder structure to organize data.,2025-04-05 00:00:00,Closed,2025-04-11 00:00:00
10738,jennifer04@example.net,8483494935,Feature Request,Please add support for dark mode.,2025-04-26 00:00:00,Closed,2025-04-27 00:00:00
10737,csilva@example.com,7079343507,Technical Support,Download button is inactive.,2025-04-20 00:00:00,Closed,2025-04-21 00:00:00
10736,mgeorge@example.com,5423851708,Technical Support,Can’t sync data across devices.,2025-02-16 00:00:00,Closed,2025-02-23 00:00:00
10735,conniesharp@example.org,8498372048,Payment Failure,Need GST invoice after payment.,2025-03-16 00:00:00,Closed,2025-03-31 00:00:00
10734,edwardmiranda@example.net,2832829290,Bug Report,Back button doesn’t work.,2025-02-16 00:00:00,Closed,2025-02-17 00:00:00
10733,romerojane@example.org,6633660824,Account Suspension,Received policy violation but unclear why.,2025-06-21 00:00:00,Closed,2025-06-25 00:00:00
10732,alison64@example.org,7412178265,Technical Support,Freezing during screen load.,2025-07-14 00:00:00,Closed,2025-07-21 00:00:00
10731,jordan98@example.org,3788982635,Billing Problem,Billed for a cancelled plan.,2025-05-18 00:00:00,Closed,2025-05-31 00:00:00
10730,ramosdebra@example.org,2715563843,Billing Problem,Billed for a cancelled plan.,2025-06-20 00:00:00,Closed,2025-07-01 00:00:00
10729,coreygonzales@example.org,6208348772,UI Feedback,Tooltips not displaying on hover.,2025-05-14 00:00:00,Closed,2025-05-20 00:00:00
10728,ftorres@example.com,8250565956,Payment Failure,Need GST invoice after payment.,2025-06-17 00:00:00,Closed,2025-06-28 00:00:00
10727,pwallace@example.org,5210907753,Login Issue,Unable to login with correct credentials.,2025-05-28 00:00:00,Closed,2025-05-31 00:00:00
10726,berrykevin@example.org,5611918795,Bug Report,Sidebar collapses on scroll.,2025-06-07 00:00:00,Closed,2025-06-12 00:00:00
10725,ghull@example.com,6916085946,Account Suspension,Received policy violation but unclear why.,2025-06-02 00:00:00,Closed,2025-06-05 00:00:00
10724,derrick13@example.com,6339768321,Account Suspension,Suspension mail was too vague.,2025-06-10 00:00:00,Closed,2025-06-18 00:00:00
10723,nguyenholly@example.net,5636549302,Billing Problem,Charged extra on my last invoice.,2025-04-06 00:00:00,Closed,2025-04-15 00:00:00
10722,yorkmartin@example.net,8953423066,Subscription Cancellation,Still charged after cancellation.,2025-06-04 00:00:00,Closed,2025-06-20 00:00:00
10721,ncox@example.net,5189992333,Feature Request,Include a mobile-first UI option.,2025-03-17 00:00:00,Closed,2025-03-27 00:00:00
10720,cynthiabradley@example.com,3972421001,Account Suspension,Need help lifting restrictions.,2025-05-04 00:00:00,Closed,2025-05-05 00:00:00
10719,emilyflores@example.net,18311409,Data Export,Fields are missing in exported report.,2025-06-16 00:00:00,Closed,2025-06-26 00:00:00
10718,pharris@example.org,8541765707,Bug Report,Check/uncheck box not saving state.,2025-05-03 00:00:00,Closed,2025-05-07 00:00:00
10717,rochacesar@example.net,8869693154,Technical Support,Feature working on web but not mobile.,2025-07-15 00:00:00,Closed,2025-07-17 00:00:00
10716,umcintyre@example.com,6290203244,UI Feedback,Mobile responsiveness needs improvement.,2025-07-10 00:00:00,Closed,2025-07-15 00:00:00
10715,vscott@example.com,3516962566,Subscription Cancellation,Was offered discount after cancel — still charged full.,2025-03-16 00:00:00,Closed,2025-03-17 00:00:00
10714,josephjenkins@example.com,8805884530,Technical Support,Can’t install latest update.,2025-06-29 00:00:00,Closed,2025-06-30 00:00:00
10713,ericksonrebecca@example.com,8486923358,Account Suspension,Need reason for my suspension.,2025-04-12 00:00:00,Closed,2025-04-24 00:00:00
10712,danielkennedy@example.org,7370620708,Data Export,Export button missing from UI.,2025-06-21 00:00:00,Closed,2025-06-25 00:00:00
10711,webbnicole@example.net,9616635588,UI Feedback,Table headers not sticky.,2025-04-06 00:00:00,Closed,2025-04-19 00:00:00
10710,gsmith@example.org,4257102276,Payment Failure,Payment shows success but app locked.,2025-02-28 00:00:00,Closed,2025-03-11 00:00:00
10709,eric15@example.org,1980178826,Subscription Cancellation,Received cancellation email but charged again.,2025-06-04 00:00:00,Closed,2025-06-05 00:00:00
10708,hillstephanie@example.org,7248700984,Login Issue,Unable to login with correct credentials.,2025-06-11 00:00:00,Closed,2025-06-21 00:00:00
10707,justin03@example.com,9405026231,Login Issue,Session expires immediately after login.,2025-07-27 00:00:00,Closed,2025-08-08 00:00:00
10706,harrisgary@example.org,4850933831,Account Suspension,Suspension mail was too vague.,2025-03-26 00:00:00,Closed,2025-03-30 00:00:00
10705,melissa29@example.com,996809315,Billing Problem,Billed for a cancelled plan.,2025-04-16 00:00:00,Closed,2025-04-21 00:00:00
10704,antoniopalmer@example.org,8685232786,Login Issue,Session expires immediately after login.,2025-07-12 00:00:00,Closed,2025-07-30 00:00:00
10703,mitchell40@example.org,3210643084,UI Feedback,Color scheme hard to read in sunlight.,2025-04-30 00:00:00,Closed,2025-05-10 00:00:00
10702,upotter@example.org,9720235377,Bug Report,Color scheme inconsistent.,2025-03-09 00:00:00,Closed,2025-03-21 00:00:00
10701,derekalexander@example.org,7139488576,Bug Report,Back button doesn’t work.,2025-05-30 00:00:00,Closed,2025-06-01 00:00:00
10700,richard90@example.com,1793032747,Data Export,Export email not received.,2025-01-31 00:00:00,Closed,2025-02-03 00:00:00
10699,megan24@example.com,1767245279,Payment Failure,Payment failed due to card error.,2025-07-02 00:00:00,Closed,2025-07-04 00:00:00
10698,danielle09@example.org,8722023896,Bug Report,Reports section not opening.,2025-02-05 00:00:00,Closed,2025-02-12 00:00:00
10697,bryan33@example.com,6017322620,Subscription Cancellation,Can’t contact support post cancellation.,2025-02-11 00:00:00,Closed,2025-02-22 00:00:00
10696,rdavis@example.com,3808364273,Subscription Cancellation,Data wiped immediately after cancel.,2025-05-12 00:00:00,Closed,2025-05-16 00:00:00
10695,guerranatalie@example.net,1370944572,Login Issue,Account locked after failed attempts.,2025-02-03 00:00:00,Closed,2025-02-13 00:00:00
10694,samuel90@example.org,7552258899,UI Feedback,Table headers not sticky.,2025-01-29 00:00:00,Closed,2025-02-02 00:00:00
10693,darrengardner@example.net,5435874194,UI Feedback,Text is too small on mobile.,2025-07-21 00:00:00,Closed,2025-07-22 00:00:00
10692,regina75@example.org,6904235781,Bug Report,Check/uncheck box not saving state.,2025-04-14 00:00:00,Closed,2025-04-19 00:00:00
10691,ngates@example.net,7463913539,Billing Problem,Not receiving monthly bills via email.,2025-04-13 00:00:00,Closed,2025-04-15 00:00:00
10690,danielleweaver@example.net,7493606347,UI Feedback,Alignment issues in forms.,2025-06-02 00:00:00,Closed,2025-06-06 00:00:00
10689,rachel49@example.net,9485194732,Technical Support,Slow performance during peak hours.,2025-03-26 00:00:00,Closed,2025-04-12 00:00:00
10688,drice@example.org,5487866262,Feature Request,Add AI auto-suggestions for forms.,2025-06-22 00:00:00,Closed,2025-06-29 00:00:00
10687,jimwilliams@example.com,267472999,Login Issue,Getting 'user not found' even with valid ID.,2025-03-14 00:00:00,Closed,2025-03-16 00:00:00
10686,trevor24@example.net,6741500628,Billing Problem,Amount charged doesn’t match pricing plan.,2025-05-10 00:00:00,Closed,2025-05-18 00:00:00
10685,obaldwin@example.com,9642609268,Account Suspension,How do I appeal a suspension?,2025-05-04 00:00:00,Closed,2025-05-11 00:00:00
10684,miranda53@example.org,933382179,Bug Report,Page crashes on click of ‘submit’.,2025-03-22 00:00:00,Closed,2025-03-25 00:00:00
10683,luke50@example.com,467218711,Technical Support,White screen on startup.,2025-03-29 00:00:00,Closed,2025-04-03 00:00:00
10682,christophernixon@example.net,5766847813,Payment Failure,Bank transaction shows pending.,2025-03-29 00:00:00,Closed,2025-03-31 00:00:00
10681,kerrmelissa@example.net,2241965863,Payment Failure,Need GST invoice after payment.,2025-02-27 00:00:00,Closed,2025-03-02 00:00:00
10680,alan84@example.com,5482543891,Subscription Cancellation,App locked after cancellation.,2025-07-11 00:00:00,Closed,2025-07-12 00:00:00
10679,douglashiggins@example.net,4674341436,Data Export,Filters not applying in exported data.,2025-02-03 00:00:00,Closed,2025-02-21 00:00:00
10678,robertparsons@example.net,9367525931,Technical Support,Download button is inactive.,2025-07-11 00:00:00,Closed,2025-07-16 00:00:00
10677,kellymooney@example.net,3167207755,Feature Request,Need in-app video tutorials.,2025-07-01 00:00:00,Closed,2025-07-18 00:00:00
10676,kristin83@example.org,325071216,Login Issue,Forgot my password and reset isn’t working.,2025-05-16 00:00:00,Closed,2025-05-25 00:00:00
10675,adriana96@example.org,8883918241,Login Issue,Captcha keeps looping during login.,2025-05-08 00:00:00,Closed,2025-05-09 00:00:00
10674,bruce27@example.net,9026330592,UI Feedback,Color scheme hard to read in sunlight.,2025-07-04 00:00:00,Closed,2025-07-13 00:00:00
10673,gina20@example.net,6614514437,Technical Support,Live chat not launching.,2025-02-13 00:00:00,Closed,2025-02-14 00:00:00
10672,crystal34@example.com,6383396414,Subscription Cancellation,Received cancellation email but charged again.,2025-02-03 00:00:00,Closed,2025-02-14 00:00:00
10671,qrichards@example.com,4577945742,Bug Report,Sidebar collapses on scroll.,2025-04-19 00:00:00,Closed,2025-04-27 00:00:00
10670,whitetodd@example.com,8755721453,Billing Problem,Bank deducted amount but dashboard shows unpaid.,2025-02-05 00:00:00,Closed,2025-02-09 00:00:00
10669,bakerjenna@example.com,5728701021,Account Suspension,Support says I’m blacklisted — why?,2025-05-20 00:00:00,Closed,2025-06-03 00:00:00
10668,ortizapril@example.org,2283752756,UI Feedback,Font inconsistent across pages.,2025-06-21 00:00:00,Closed,2025-06-24 00:00:00
10667,hhowell@example.org,1605039831,Bug Report,Blank screen after form submission.,2025-05-20 00:00:00,Closed,2025-05-23 00:00:00
10666,fernandezbenjamin@example.net,2252780324,UI Feedback,Font inconsistent across pages.,2025-07-23 00:00:00,Closed,2025-07-30 00:00:00
10665,kingmelissa@example.org,929261250,UI Feedback,Icons not intuitive.,2025-07-12 00:00:00,Closed,2025-07-22 00:00:00
10664,ichaney@example.net,4695154090,Feature Request,Please add support for dark mode.,2025-01-29 00:00:00,Closed,2025-02-10 00:00:00
10663,tracieblanchard@example.org,1284698771,Data Export,Need export in regional time zone.,2025-05-15 00:00:00,Closed,2025-05-30 00:00:00
10662,michael21@example.com,9852052552,Account Suspension,Received policy violation but unclear why.,2025-04-01 00:00:00,Closed,2025-04-18 00:00:00
10661,elaine66@example.com,6043454136,Account Suspension,Received policy violation but unclear why.,2025-07-17 00:00:00,Closed,2025-07-27 00:00:00
10660,kevinmyers@example.net,5416214781,UI Feedback,Sidebar hides important links.,2025-05-12 00:00:00,Closed,2025-05-13 00:00:00
10659,logandiane@example.net,5963961112,Billing Problem,Invoice PDF is missing this month.,2025-02-04 00:00:00,Closed,2025-02-06 00:00:00
10658,flopez@example.net,5808628168,Payment Failure,Charged twice for one payment.,2025-04-01 00:00:00,Closed,2025-04-02 00:00:00
10657,gvillarreal@example.net,8373378180,Account Suspension,Account banned during payment process.,2025-05-17 00:00:00,Closed,2025-05-21 00:00:00
10656,garciapriscilla@example.org,8373116543,Billing Problem,Billing cycle was reset unexpectedly.,2025-05-27 00:00:00,Closed,2025-05-28 00:00:00
10655,mbaker@example.net,8852490220,Billing Problem,Refund not credited after 7 days.,2025-05-01 00:00:00,Closed,2025-05-07 00:00:00
10654,swells@example.net,8353715804,Account Suspension,Need reason for my suspension.,2025-02-09 00:00:00,Closed,2025-02-14 00:00:00
